x,y,class_pred,class_orig,Matches,Instance,Mixnew,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol
-0.551749228,-0.288206879,5,5,Match,148,"R17,R38,R69,R90,R127,R166,R185,R219,R249,R282",7.6,0.49,0.26,1.6,0.236,10,88,0.9968,3.11,0.8,9.3
-0.198494811,-0.141147986,5,6,Non,149,"R9,R38,R70,R91,R127,R167,R192,R223,R241,R282",6.9,0.49,0.1,2.3,0.074,12,30,0.9959,3.42,0.58,10.2
0.297964572,-0.046757597,6,6,Match,150,"R21,R50,R85,R117,R139,R156,R197,R229,R254,R271",8.2,0.4,0.44,2.8,0.089,11,43,0.9975,3.53,0.61,10.5
0.026840657,0.773200388,6,6,Match,151,"R11,R45,R75,R105,R136,R156,R194,R226,R251,R265",7.3,0.33,0.47,2.1,0.077,5,11,0.9958,3.33,0.53,10.3
-0.431873731,-0.576847488,5,4,Non,152,"R17,R40,R71,R96,R131,R166,R207,R219,R247,R282",9.2,0.52,1,3.4,0.61,32,69,0.9996,2.74,2,9.4
-0.226213904,0.658451867,5,5,Match,153,"R9,R44,R72,R102,R129,R171,R184,R220,R241,R291",7.5,0.6,0.03,1.8,0.095,25,99,0.995,3.35,0.54,10.1
-0.226213904,0.658451867,5,5,Match,154,"R9,R44,R72,R102,R129,R171,R184,R220,R241,R291",7.5,0.6,0.03,1.8,0.095,25,99,0.995,3.35,0.54,10.1
0.151443538,-0.742993034,5,5,Match,155,"R24,R59,R86,R109,R141,R175,R208,R234,R264,R291",7.1,0.43,0.42,5.5,0.07,29,129,0.9973,3.42,0.72,10.5
-0.003849863,0.777057431,5,5,Match,156,"R24,R59,R86,R109,R141,R175,R208,R234,R264,R291",7.1,0.43,0.42,5.5,0.071,28,128,0.9973,3.42,0.71,10.5
0.151443538,-0.742993034,5,5,Match,157,"R24,R59,R86,R109,R141,R175,R208,R234,R264,R291",7.1,0.43,0.42,5.5,0.07,29,129,0.9973,3.42,0.72,10.5
-0.003849863,0.777057431,5,5,Match,158,"R24,R59,R86,R109,R141,R175,R208,R234,R264,R291",7.1,0.43,0.42,5.5,0.071,28,128,0.9973,3.42,0.71,10.5
-0.489664326,0.415828616,5,5,Match,159,"R15,R39,R67,R90,R126,R165,R183,R218,R239,R284",7.1,0.68,0,2.2,0.073,12,22,0.9969,3.48,0.5,9.3
-0.529226279,-0.067547701,5,6,Non,160,"R10,R38,R69,R90,R127,R166,R183,R218,R242,R282",6.8,0.6,0.18,1.9,0.079,18,86,0.9968,3.59,0.57,9.3
-0.435423332,0.100481143,5,5,Match,161,"R9,R39,R69,R92,R127,R166,R184,R218,R239,R284",7.6,0.95,0.03,2,0.09,7,20,0.9959,3.2,0.56,9.6
-0.556223523,-0.202266435,5,4,Non,162,"R17,R39,R69,R90,R127,R166,R185,R219,R247,R284",7.6,0.68,0.02,1.3,0.072,9,20,0.9965,3.17,1.08,9.2
-0.249969968,-0.110234556,5,6,Non,163,"R9,R38,R70,R91,R127,R167,R184,R223,R241,R282",7.8,0.53,0.04,1.7,0.076,17,31,0.9964,3.33,0.56,10
-0.381647534,0.651227634,5,5,Match,164,"R14,R44,R72,R102,R133,R171,R183,R218,R239,R291",7.4,0.6,0.26,7.3,0.07,36,121,0.9982,3.37,0.49,9.4
-0.381647537,0.651227633,5,5,Match,165,"R14,R44,R72,R102,R133,R171,R183,R218,R239,R291",7.3,0.59,0.26,7.2,0.07,35,121,0.9981,3.37,0.49,9.4
-0.691317338,-0.145035986,5,5,Match,166,"R17,R38,R69,R97,R129,R166,R202,R219,R249,R291",7.8,0.63,0.48,1.7,0.1,14,96,0.9961,3.19,0.62,9.5
-0.174633774,0.61611593,5,5,Match,167,"R9,R44,R67,R102,R129,R171,R192,R220,R241,R291",6.8,0.64,0.1,2.1,0.085,18,101,0.9956,3.34,0.52,10.2
-0.254913868,0.268384682,5,4,Non,168,"R9,R38,R67,R89,R126,R164,R180,R217,R238,R281",7.3,0.55,0.03,1.6,0.072,17,42,0.9956,3.37,0.48,9
0.274811885,0.278537608,6,6,Match,169,"R9,R50,R85,R107,R139,R172,R192,R228,R254,R287",6.8,0.63,0.07,2.1,0.089,11,44,0.9953,3.47,0.55,10.4
-0.556223523,-0.202266435,5,5,Match,170,"R17,R39,R69,R90,R127,R166,R185,R219,R247,R284",7.5,0.705,0.24,1.8,0.36,15,63,0.9964,3,1.59,9.5
-0.504745723,0.496314212,5,4,Non,171,"R2,R39,R68,R89,R126,R165,R183,R218,R239,R284",7.9,0.885,0.03,1.8,0.058,4,8,0.9972,3.36,0.33,9.1
-0.521109638,-0.311255301,5,6,Non,172,"R18,R38,R69,R90,R127,R166,R185,R219,R244,R282",8,0.42,0.17,2,0.073,6,18,0.9972,3.29,0.61,9.2
-0.521109638,-0.311255301,5,6,Non,173,"R18,R38,R69,R90,R127,R166,R185,R219,R244,R282",8,0.42,0.17,2,0.073,6,18,0.9972,3.29,0.61,9.2
0.479788378,0.520015503,6,6,Match,174,"R6,R55,R85,R107,R146,R176,R193,R230,R254,R288",7.4,0.62,0.05,1.9,0.068,24,42,0.9961,3.42,0.57,11.5
-0.483651727,0.28509588,5,5,Match,175,"R9,R38,R67,R90,R126,R156,R183,R218,R239,R265",7.3,0.38,0.21,2,0.08,7,35,0.9961,3.33,0.47,9.5
-0.50016238,-0.319796216,5,5,Match,176,"R18,R38,R69,R90,R127,R166,R185,R219,R247,R282",6.9,0.5,0.04,1.5,0.085,19,49,0.9958,3.35,0.78,9.5
-0.483651727,0.28509588,5,5,Match,177,"R9,R38,R67,R90,R126,R156,R183,R218,R239,R265",7.3,0.38,0.21,2,0.08,7,35,0.9961,3.33,0.47,9.5
0.309950252,0.116836703,6,6,Match,178,"R21,R50,R85,R108,R139,R172,R197,R229,R254,R287",7.5,0.52,0.42,2.3,0.087,8,38,0.9972,3.58,0.61,10.5
-0.455989607,0.083285304,5,5,Match,179,"R3,R39,R69,R92,R127,R166,R184,R218,R239,R284",7,0.805,0,2.5,0.068,7,20,0.9969,3.48,0.56,9.6
-0.51156557,-0.307025738,5,5,Match,180,"R17,R38,R69,R90,R127,R166,R185,R219,R247,R282",8.8,0.61,0.14,2.4,0.067,10,42,0.9969,3.19,0.59,9.5
-0.51156557,-0.307025738,5,5,Match,181,"R17,R38,R69,R90,R127,R166,R185,R219,R247,R282",8.8,0.61,0.14,2.4,0.067,10,42,0.9969,3.19,0.59,9.5
-0.313717362,-0.667792867,5,5,Match,182,"R17,R44,R72,R102,R129,R171,R208,R219,R249,R291",8.9,0.61,0.49,2,0.27,23,110,0.9972,3.12,1.02,9.3
-0.489664326,0.415828616,5,5,Match,183,"R15,R39,R67,R90,R126,R165,R183,R218,R239,R284",7.2,0.73,0.02,2.5,0.076,16,42,0.9972,3.44,0.52,9.3
-0.504717232,-0.153085438,5,5,Match,184,"R15,R16,R38,R69,R90,R127,R166,R185,R219,R239",6.8,0.61,0.2,1.8,0.077,11,65,0.9971,3.54,0.58,9.3
-0.50453759,-0.153571843,5,6,Non,185,"R15,R38,R69,R90,R127,R166,R185,R219,R239,R282",6.7,0.62,0.21,1.9,0.079,8,62,0.997,3.52,0.58,9.3
-0.0129187,-0.588053712,5,5,Match,186,"R15,R37,R64,R91,R123,R161,R206,R215,R239,R269",8.9,0.31,0.57,2,0.111,26,85,0.9971,3.26,0.53,9.7
-0.563572586,0.286558224,5,5,Match,187,"R15,R38,R67,R90,R126,R161,R206,R218,R239,R269",7.4,0.39,0.48,2,0.082,14,67,0.9972,3.34,0.55,9.2
-0.410844584,0.435098615,5,5,Match,188,"R15,R39,R67,R92,R126,R165,R184,R218,R239,R284",7.7,0.705,0.1,2.6,0.084,9,26,0.9976,3.39,0.49,9.7
-0.344913679,0.608692285,5,5,Match,189,"R9,R44,R67,R102,R129,R171,R206,R218,R239,R291",7.9,0.5,0.33,2,0.084,15,143,0.9968,3.2,0.55,9.5
-0.344913679,0.608692285,5,5,Match,190,"R9,R44,R67,R102,R129,R171,R206,R218,R239,R291",7.9,0.49,0.32,1.9,0.082,17,144,0.9968,3.2,0.55,9.5
-0.732059945,0.001798133,5,5,Match,191,"R17,R44,R69,R102,R129,R171,R208,R219,R249,R291",8.2,0.5,0.35,2.9,0.077,21,127,0.9976,3.23,0.62,9.4
-0.407535003,-0.478131269,6,6,Match,192,"R18,R38,R69,R91,R127,R156,R185,R219,R246,R271",6.4,0.37,0.25,1.9,0.074,21,49,0.9974,3.57,0.62,9.8
-0.72379214,-0.218680028,5,5,Match,193,"R17,R44,R69,R102,R132,R171,R185,R219,R249,R291",6.8,0.63,0.12,3.8,0.099,16,126,0.9969,3.28,0.61,9.5
-0.401523984,0.346217426,5,5,Match,194,"R9,R38,R67,R92,R126,R165,R184,R218,R239,R281",7.6,0.55,0.21,2.2,0.071,7,28,0.9964,3.28,0.55,9.7
-0.401523984,0.346217426,5,5,Match,195,"R9,R38,R67,R92,R126,R165,R184,R218,R239,R281",7.6,0.55,0.21,2.2,0.071,7,28,0.9964,3.28,0.55,9.7
-0.321190768,0.637159471,5,5,Match,196,"R9,R44,R72,R102,R129,R171,R206,R218,R239,R291",7.8,0.59,0.33,2,0.074,24,120,0.9968,3.25,0.54,9.4
-0.204951945,-0.37857291,5,5,Match,197,"R21,R38,R70,R92,R127,R167,R197,R223,R247,R282",7.3,0.58,0.3,2.4,0.074,15,55,0.9968,3.46,0.59,10.2
0.086474092,-0.6754155,6,6,Match,198,"R21,R34,R65,R91,R122,R157,R195,R215,R246,R276",11.5,0.3,0.6,2,0.067,12,27,0.9981,3.11,0.97,10.1
0.207872641,0.752729771,7,7,Match,199,"R26,R51,R84,R110,R148,R178,R189,R232,R259,R289",5.4,0.835,0.08,1.2,0.046,13,93,0.9924,3.57,0.85,13
0.323934784,0.169119805,6,4,Non,200,"R4,R50,R85,R108,R139,R172,R193,R230,R256,R287",6.9,1.09,0.06,2.1,0.061,12,31,0.9948,3.51,0.43,11.4
0.262051766,-0.576903419,6,7,Non,201,"R21,R46,R76,R112,R134,R157,R194,R233,R260,R276",9.6,0.32,0.47,1.4,0.056,9,24,0.99695,3.22,0.82,10.3
-0.270763095,-0.697687799,5,5,Match,202,"R17,R44,R72,R102,R129,R163,R208,R219,R249,R280",8.8,0.37,0.48,2.1,0.097,39,145,0.9975,3.04,1.03,9.3
-0.50016238,-0.319796216,5,5,Match,203,"R18,R38,R69,R90,R127,R166,R185,R219,R247,R282",6.8,0.5,0.11,1.5,0.075,16,49,0.99545,3.36,0.79,9.5
-0.481536571,0.31284106,5,5,Match,204,"R9,R38,R67,R90,R126,R165,R196,R218,R239,R281",7,0.42,0.35,1.6,0.088,16,39,0.9961,3.34,0.55,9.2
-0.483919347,-0.020194791,5,6,Non,205,"R9,R38,R69,R90,R127,R166,R196,R218,R239,R282",7,0.43,0.36,1.6,0.089,14,37,0.99615,3.34,0.56,9.2
0.302359798,-0.603785206,7,7,Match,206,"R30,R48,R76,R112,R134,R157,R194,R233,R260,R276",12.8,0.3,0.74,2.6,0.095,9,28,0.9994,3.2,0.77,10.8
0.302359798,-0.603785206,7,7,Match,207,"R30,R48,R76,R112,R134,R157,R194,R233,R260,R276",12.8,0.3,0.74,2.6,0.095,9,28,0.9994,3.2,0.77,10.8
-0.310873405,0.676230226,5,5,Match,208,"R3,R44,R72,R102,R128,R171,R202,R218,R239,R291",7.8,0.57,0.31,1.8,0.069,26,120,0.99625,3.29,0.53,9.3
-0.668268958,-0.181275117,5,5,Match,209,"R17,R38,R69,R97,R129,R166,R185,R219,R249,R291",7.8,0.44,0.28,2.7,0.1,18,95,0.9966,3.22,0.67,9.4
0.252030438,-0.576588412,6,7,Non,210,"R21,R45,R76,R112,R136,R157,R194,R233,R260,R276",11,0.3,0.58,2.1,0.054,7,19,0.998,3.31,0.88,10.5
0.603776803,-0.31953922,6,6,Match,211,"R31,R52,R83,R117,R148,R177,R199,R233,R260,R288",9.7,0.53,0.6,2,0.039,5,19,0.99585,3.3,0.86,12.4
-0.249951401,0.068626707,5,6,Non,212,"R9,R39,R70,R92,R127,R167,R184,R223,R241,R284",8,0.725,0.24,2.8,0.083,10,62,0.99685,3.35,0.56,10
-0.166348019,-0.45876948,6,6,Match,213,"R21,R38,R70,R91,R127,R167,R197,R222,R244,R282",11.6,0.44,0.64,2.1,0.059,5,15,0.998,3.21,0.67,10.2
-0.219498793,0.518062736,5,5,Match,214,"R3,R40,R71,R92,R126,R165,R184,R220,R241,R281",8.2,0.57,0.26,2.2,0.06,28,65,0.9959,3.3,0.43,10.1
-0.519487924,-0.198406602,5,6,Non,215,"R17,R39,R69,R92,R127,R166,R185,R219,R247,R284",7.8,0.735,0.08,2.4,0.092,10,41,0.9974,3.24,0.71,9.8
0.157057416,-0.733118266,5,5,Match,216,"R24,R59,R86,R109,R141,R175,R208,R234,R263,R291",7,0.49,0.49,5.6,0.06,26,121,0.9974,3.34,0.76,10.5
0.325457658,0.306158968,6,5,Non,217,"R9,R50,R85,R115,R140,R174,R192,R229,R254,R287",8.7,0.625,0.16,2,0.101,13,49,0.9962,3.14,0.57,11
-0.44660021,0.456451924,5,5,Match,218,"R9,R39,R67,R89,R126,R165,R183,R218,R239,R284",8.1,0.725,0.22,2.2,0.072,11,41,0.9967,3.36,0.55,9.1
-0.407087794,0.342476225,5,5,Match,219,"R9,R38,R67,R91,R126,R165,R184,R218,R239,R281",7.5,0.49,0.19,1.9,0.076,10,44,0.9957,3.39,0.54,9.7
-0.335481519,-0.660114423,5,5,Match,220,"R18,R44,R72,R102,R129,R171,R202,R219,R249,R291",7.8,0.53,0.33,2.4,0.08,24,144,0.99655,3.3,0.6,9.5
-0.107902195,-0.732100839,6,6,Match,221,"R18,R34,R64,R90,R122,R160,R195,R211,R246,R266",7.8,0.34,0.37,2,0.082,24,58,0.9964,3.34,0.59,9.4
-0.488173014,0.009219384,5,5,Match,222,"R9,R38,R69,R90,R127,R166,R183,R218,R239,R282",7.4,0.53,0.26,2,0.101,16,72,0.9957,3.15,0.57,9.4
-0.52691505,-0.299491145,5,5,Match,223,"R18,R38,R69,R90,R127,R166,R185,R219,R243,R282",6.8,0.61,0.04,1.5,0.057,5,10,0.99525,3.42,0.6,9.5
-0.237820122,-0.435510904,6,6,Match,224,"R21,R38,R70,R95,R127,R167,R185,R223,R244,R282",8.6,0.645,0.25,2,0.083,8,28,0.99815,3.28,0.6,10
0.314387407,0.363679324,6,4,Non,225,"R15,R55,R85,R115,R140,R174,R197,R229,R254,R287",8.4,0.635,0.36,2,0.089,15,55,0.99745,3.31,0.57,10.4
0.370561373,0.363393997,6,6,Match,226,"R9,R55,R85,R107,R140,R174,R192,R229,R254,R287",7.7,0.43,0.25,2.6,0.073,29,63,0.99615,3.37,0.58,10.5
-0.571442748,-0.411086258,5,6,Non,227,"R17,R40,R71,R90,R127,R166,R202,R219,R247,R282",8.9,0.59,0.5,2,0.337,27,81,0.9964,3.04,1.61,9.5
-0.550503678,-0.235732796,5,5,Match,228,"R18,R39,R69,R96,R127,R166,R185,R219,R247,R284",9,0.82,0.14,2.6,0.089,9,23,0.9984,3.39,0.63,9.8
0.370561373,0.363393997,6,6,Match,229,"R9,R55,R85,R107,R140,R174,R192,R229,R254,R287",7.7,0.43,0.25,2.6,0.073,29,63,0.99615,3.37,0.58,10.5
0.272776996,0.272692504,6,5,Non,230,"R9,R50,R85,R107,R139,R172,R192,R229,R254,R287",6.9,0.52,0.25,2.6,0.081,10,37,0.99685,3.46,0.5,11
0.485546417,0.563888531,6,7,Non,231,"R26,R53,R85,R108,R148,R176,R193,R230,R254,R289",5.2,0.48,0.04,1.6,0.054,19,106,0.9927,3.54,0.62,12.2
-0.216954926,0.297086586,5,6,Non,232,"R9,R38,R67,R91,R126,R156,R184,R220,R240,R266",8,0.38,0.06,1.8,0.078,12,49,0.99625,3.37,0.52,9.9
-0.413627539,-0.490999839,6,6,Match,233,"R18,R38,R69,R91,R127,R163,R185,R219,R246,R279",8.5,0.37,0.2,2.8,0.09,18,58,0.998,3.34,0.7,9.6
0.272776996,0.272692504,6,5,Non,234,"R9,R50,R85,R107,R139,R172,R192,R229,R254,R287",6.9,0.52,0.25,2.6,0.081,10,37,0.99685,3.46,0.5,11
-0.138032291,0.734805967,6,6,Match,235,"R3,R39,R68,R89,R126,R164,R181,R216,R238,R283",8.2,1,0.09,2.3,0.065,7,37,0.99685,3.32,0.55,9
-0.40448012,-0.164073872,5,6,Non,236,"R9,R38,R69,R89,R127,R166,R181,R216,R238,R282",7.2,0.63,0,1.9,0.097,14,38,0.99675,3.37,0.58,9
-0.403567215,-0.16533978,5,6,Non,237,"R9,R38,R69,R89,R127,R166,R181,R216,R238,R282",7.2,0.63,0,1.9,0.097,14,38,0.99675,3.37,0.58,9
-0.486238398,-0.151198172,5,6,Non,238,"R9,R38,R69,R90,R127,R166,R185,R219,R239,R282",7.2,0.645,0,1.9,0.097,15,39,0.99675,3.37,0.58,9.2
-0.403567335,-0.165339609,5,6,Non,239,"R9,R38,R69,R89,R127,R166,R181,R216,R238,R282",7.2,0.63,0,1.9,0.097,14,38,0.99675,3.37,0.58,9
0.033714289,-0.476241491,6,6,Match,240,"R3,R39,R68,R89,R126,R164,R181,R216,R238,R283",8.2,1,0.09,2.3,0.065,7,37,0.99685,3.32,0.55,9
-0.565788298,-0.302552389,5,5,Match,241,"R17,R38,R69,R90,R127,R166,R207,R219,R243,R282",8.9,0.635,0.37,1.7,0.263,5,62,0.9971,3,1.09,9.3
0.410202981,-0.262535975,6,6,Match,242,"R31,R50,R85,R118,R139,R157,R197,R233,R260,R276",12,0.38,0.56,2.1,0.093,6,24,0.99925,3.14,0.71,10.9
-0.262101833,0.640234903,5,6,Non,243,"R9,R44,R72,R102,R129,R169,R184,R218,R241,R291",7.7,0.58,0.1,1.8,0.102,28,109,0.99565,3.08,0.49,9.8
0.096339227,-0.768668614,7,7,Match,244,"R19,R35,R63,R95,R124,R157,R194,R212,R246,R274",15,0.21,0.44,2.2,0.075,10,24,1.00005,3.07,0.84,9.2
0.096339227,-0.768668614,7,7,Match,245,"R19,R35,R63,R95,R124,R157,R194,R212,R246,R274",15,0.21,0.44,2.2,0.075,10,24,1.00005,3.07,0.84,9.2
-0.162352428,-0.275863636,6,6,Match,246,"R21,R39,R70,R95,R127,R167,R185,R223,R244,R284",7.3,0.66,0,2,0.084,6,23,0.9983,3.61,0.96,9.9
-0.461584323,0.412648382,5,5,Match,247,"R9,R39,R67,R90,R126,R165,R183,R218,R239,R284",7.1,0.68,0.07,1.9,0.075,16,51,0.99685,3.38,0.52,9.5
-0.48338175,0.338671719,5,5,Match,248,"R9,R38,R67,R90,R126,R165,R183,R218,R239,R281",8.2,0.6,0.17,2.3,0.072,11,73,0.9963,3.2,0.45,9.3
-0.347308867,0.340240134,5,6,Non,249,"R9,R38,R67,R91,R126,R165,R184,R218,R241,R281",7.7,0.53,0.06,1.7,0.074,9,39,0.99615,3.35,0.48,9.8
-0.162352428,-0.275863636,6,6,Match,250,"R21,R39,R70,R95,R127,R167,R185,R223,R244,R284",7.3,0.66,0,2,0.084,6,23,0.9983,3.61,0.96,9.9
0.086223856,-0.685554197,6,6,Match,251,"R21,R34,R65,R95,R122,R157,R195,R215,R246,R276",10.8,0.32,0.44,1.6,0.063,16,37,0.9985,3.22,0.78,10
-0.258897182,-0.366441846,5,6,Non,252,"R21,R38,R70,R92,R127,R167,R185,R223,R247,R282",7.1,0.6,0,1.8,0.074,16,34,0.9972,3.47,0.7,9.9
0.170820385,-0.44806213,5,5,Match,253,"R15,R50,R83,R115,R134,R157,R194,R226,R251,R269",11.1,0.35,0.48,3.1,0.09,5,21,0.9986,3.17,0.53,10.5
-0.604330315,-0.143740067,5,5,Match,254,"R17,R39,R69,R90,R127,R166,R204,R219,R243,R284",7.7,0.775,0.42,1.9,0.092,8,86,0.9959,3.23,0.59,9.5
-0.258897182,-0.366441846,5,6,Non,255,"R21,R38,R70,R92,R127,R167,R185,R223,R247,R282",7.1,0.6,0,1.8,0.074,16,34,0.9972,3.47,0.7,9.9
-0.632279261,0.286577232,5,5,Match,256,"R9,R44,R69,R102,R129,R171,R183,R218,R239,R291",8,0.57,0.23,3.2,0.073,17,119,0.99675,3.26,0.57,9.3
-0.048898494,-0.701266112,6,5,Non,257,"R17,R34,R64,R90,R122,R157,R194,R211,R244,R271",9.4,0.34,0.37,2.2,0.075,5,13,0.998,3.22,0.62,9.2
-0.545440322,-0.215009982,5,5,Match,258,"R18,R39,R69,R90,R127,R166,R185,R219,R247,R284",6.6,0.695,0,2.1,0.075,12,56,0.9968,3.49,0.67,9.2
-0.573030592,-0.299668917,5,5,Match,259,"R17,R38,R69,R90,R127,R166,R196,R219,R243,R282",7.7,0.41,0.76,1.8,0.611,8,45,0.9968,3.06,1.26,9.4
0.267476803,-0.535187387,6,7,Non,260,"R21,R57,R81,R113,R137,R157,R195,R233,R260,R276",10,0.31,0.47,2.6,0.085,14,33,0.99965,3.36,0.8,10.5
-0.125918694,-0.688681874,6,5,Non,261,"R18,R34,R64,R90,R122,R156,R185,R211,R246,R276",7.9,0.33,0.23,1.7,0.077,18,45,0.99625,3.29,0.65,9.3
-0.545440322,-0.215009982,5,4,Non,262,"R18,R39,R69,R90,R127,R166,R185,R219,R247,R284",7,0.975,0.04,2,0.087,12,67,0.99565,3.35,0.6,9.4
-0.258011897,-0.089629689,5,5,Match,263,"R9,R38,R70,R91,R127,R167,R184,R222,R241,R282",8,0.52,0.03,1.7,0.07,10,35,0.99575,3.34,0.57,10
-0.36522921,-0.480302705,5,5,Match,264,"R17,R38,R71,R90,R127,R156,R185,R219,R246,R276",7.9,0.37,0.23,1.8,0.077,23,49,0.9963,3.28,0.67,9.3
0.397742773,-0.234173676,6,5,Non,265,"R31,R50,R83,R117,R139,R173,R197,R233,R260,R287",12.5,0.56,0.49,2.4,0.064,5,27,0.9999,3.08,0.87,10.9
0.010093847,0.606175229,6,7,Non,266,"R21,R35,R66,R91,R124,R157,R194,R213,R243,R274",11.8,0.26,0.52,1.8,0.071,6,10,0.9968,3.2,0.72,10.2
-0.633185361,-0.370421808,5,4,Non,267,"R18,R39,R74,R96,R131,R166,R185,R219,R247,R284",8.1,0.87,0,3.3,0.096,26,61,1.00025,3.6,0.72,9.8
0.549092045,-0.265055909,6,8,Non,268,"R31,R57,R85,R110,R148,R156,R199,R233,R260,R276",7.9,0.35,0.46,3.6,0.078,15,37,0.9973,3.35,0.86,12.8
-0.487831002,-0.382627081,5,6,Non,269,"R18,R38,R69,R95,R127,R166,R185,R219,R244,R282",6.9,0.54,0.04,3,0.077,7,27,0.9987,3.69,0.91,9.4
0.054480398,-0.752732711,6,6,Match,270,"R22,R33,R65,R96,R123,R157,R194,R213,R244,R274",11.5,0.18,0.51,4,0.104,4,23,0.9996,3.28,0.97,10.1
0.533167602,0.295740954,6,6,Match,271,"R27,R55,R85,R107,R140,R174,R192,R235,R262,R287",7.9,0.545,0.06,4,0.087,27,61,0.9965,3.36,0.67,10.7
0.005804411,0.668002096,6,6,Match,272,"R22,R33,R65,R96,R123,R157,R194,R213,R244,R274",11.5,0.18,0.51,4,0.104,4,23,0.9996,3.28,0.97,10.1
-0.657446748,0.035668662,6,5,Non,273,"R21,R38,R70,R95,R131,R163,R207,R222,R246,R279",10.9,0.37,0.58,4,0.071,17,65,0.99935,3.22,0.78,10.1
-0.545440322,-0.215009982,5,5,Match,274,"R18,R39,R69,R90,R127,R166,R185,R219,R247,R284",8.4,0.715,0.2,2.4,0.076,10,38,0.99735,3.31,0.64,9.4
-0.749256273,-0.081974341,5,5,Match,275,"R18,R40,R72,R98,R133,R166,R186,R219,R249,R291",7.5,0.65,0.18,7,0.088,27,94,0.99915,3.38,0.77,9.4
0.533167602,0.295740954,6,6,Match,276,"R27,R55,R85,R107,R140,R174,R192,R235,R262,R287",7.9,0.545,0.06,4,0.087,27,61,0.9965,3.36,0.67,10.7
-0.487831002,-0.382627081,5,6,Non,277,"R18,R38,R69,R95,R127,R166,R185,R219,R244,R282",6.9,0.54,0.04,3,0.077,7,27,0.9987,3.69,0.91,9.4
0.005804411,0.668002098,6,6,Match,278,"R22,R33,R65,R96,R123,R157,R194,R213,R244,R274",11.5,0.18,0.51,4,0.104,4,23,0.9996,3.28,0.97,10.1
0.341378091,-0.584487755,7,8,Non,279,"R30,R48,R76,R112,R143,R157,R199,R233,R260,R276",10.3,0.32,0.45,6.4,0.073,5,13,0.9976,3.23,0.82,12.6
0.384942781,-0.274114456,6,7,Non,280,"R23,R50,R85,R117,R139,R157,R197,R233,R260,R276",8.9,0.4,0.32,5.6,0.087,10,47,0.9991,3.38,0.77,10.5
0.03751341,-0.740270735,6,6,Match,281,"R20,R33,R64,R95,R122,R157,R194,R213,R244,R274",11.4,0.26,0.44,3.6,0.071,6,19,0.9986,3.12,0.82,9.3
0.004117508,-0.746971161,6,7,Non,282,"R22,R34,R65,R91,R123,R156,R194,R213,R244,R274",7.7,0.27,0.68,3.5,0.358,5,10,0.9972,3.25,1.08,9.9
-0.511678912,-0.011368713,5,5,Match,283,"R3,R38,R69,R89,R127,R166,R183,R218,R239,R282",7.6,0.52,0.12,3,0.067,12,53,0.9971,3.36,0.57,9.1
0.384942781,-0.274114456,6,7,Non,284,"R23,R50,R85,R117,R139,R157,R197,R233,R260,R276",8.9,0.4,0.32,5.6,0.087,10,47,0.9991,3.38,0.77,10.5
-0.460299724,-0.561614644,5,5,Match,285,"R18,R40,R71,R96,R133,R166,R186,R219,R247,R282",9.9,0.59,0.07,3.4,0.102,32,71,1.00015,3.31,0.71,9.8
-0.460299724,-0.561614644,5,5,Match,286,"R18,R40,R71,R96,R133,R166,R186,R219,R247,R282",9.9,0.59,0.07,3.4,0.102,32,71,1.00015,3.31,0.71,9.8
0.556656937,0.049997811,6,6,Match,287,"R21,R58,R85,R117,R140,R174,R197,R234,R263,R287",12,0.45,0.55,2,0.073,25,49,0.9997,3.1,0.76,10.3
0.299281823,0.44535939,6,6,Match,288,"R22,R58,R85,R109,R140,R163,R192,R234,R264,R277",7.5,0.4,0.12,3,0.092,29,53,0.9967,3.37,0.7,10.3
0.607295785,0.17062635,6,7,Non,289,"R28,R58,R85,R118,R140,R174,R192,R235,R263,R287",8.7,0.52,0.09,2.5,0.091,20,49,0.9976,3.34,0.86,10.6
-0.754283026,-0.042155911,5,5,Match,290,"R20,R40,R72,R98,R133,R166,R207,R219,R249,R291",11.6,0.42,0.53,3.3,0.105,33,98,1.001,3.2,0.95,9.2
0.607295785,0.17062635,6,7,Non,291,"R28,R58,R85,R118,R140,R174,R192,R235,R263,R287",8.7,0.52,0.09,2.5,0.091,20,49,0.9976,3.34,0.86,10.6
0.231259463,-0.622883595,6,5,Non,292,"R22,R45,R77,R112,R136,R157,R194,R233,R260,R274",11,0.2,0.48,2,0.343,6,18,0.9979,3.3,0.71,10.5
0.507637983,0.216303888,6,6,Match,293,"R21,R55,R85,R118,R140,R174,R192,R235,R263,R287",10.4,0.55,0.23,2.7,0.091,18,48,0.9994,3.22,0.64,10.3
-0.77144155,0.103992565,6,6,Match,294,"R22,R34,R65,R91,R123,R156,R185,R211,R243,R266",6.9,0.36,0.25,2.4,0.098,5,16,0.9964,3.41,0.6,10.1
-0.006472401,-0.792573066,6,6,Match,295,"R20,R36,R64,R96,R125,R163,R195,R215,R246,R279",13.3,0.34,0.52,3.2,0.094,17,53,1.0014,3.05,0.81,9.5
-0.491458807,-0.43433573,5,5,Match,296,"R20,R38,R69,R95,R127,R166,R196,R219,R244,R282",10.8,0.5,0.46,2.5,0.073,5,27,1.0001,3.05,0.64,9.5
