Instance,Pred_class,class,Matches,variance,skewness,curtosis,entropy,Mixnew,Stress,x,y
162,0,0,Match,3.5499,8.6165,-3.2794,-1.2009,"R17,R26,R41,R55,R74,R88,R102,R117,R137,R157,R176,R194",0.184996077,-0.489419905,0.262475345
163,0,0,Match,0.17346,7.8695,0.26876,-3.7883,"R9,R26,R43,R55,R65,R81,R102,R119,R131,R154,R176,R183",0.262059921,-0.604340885,-0.187452837
164,0,0,Match,2.4008,9.3593,-3.3565,-3.3526,"R16,R26,R41,R55,R74,R88,R102,R117,R137,R157,R176,R194",0.205052353,-0.534194938,0.233608787
165,0,0,Match,4.8851,1.5995,-0.00029081,1.6401,"R17,R22,R40,R53,R74,R90,R99,R112,R139,R155,R171,R194",0.208307798,0.014769118,0.601897306
166,0,0,Match,4.1927,-3.2674,2.5839,0.21766,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
167,0,0,Match,1.1166,8.6496,-0.96252,-1.8112,"R13,R26,R41,R55,R69,R84,R102,R117,R138,R157,R176,R189",0.240672662,-0.517543617,0.083570899
168,0,0,Match,1.0235,6.901,-2.0062,-2.7125,"R13,R26,R41,R55,R69,R84,R102,R117,R138,R157,R176,R189",0.240672662,-0.517543617,0.083570899
169,0,0,Match,-1.803,11.8818,2.0458,-5.2728,"R9,R26,R46,R55,R65,R81,R102,R116,R126,R147,R176,R185",0.259003169,-0.658667754,-0.166166736
170,0,0,Match,0.11739,6.2761,-1.5495,-2.4746,"R2,R26,R41,R55,R59,R81,R102,R117,R124,R154,R176,R182",0.25291536,-0.680357486,0.026039491
171,0,0,Match,0.5706,-0.0248,1.2421,-0.5621,"R11,R21,R34,R50,R69,R84,R99,R107,R131,R152,R159,R188",0.330866605,0.52298919,0.324545779
172,0,0,Match,4.0552,-2.4583,2.2806,1.0323,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
173,1,0,NonMatch,-1.6952,1.0657,8.8294,0.94955,"R5,R27,R32,R56,R62,R79,R100,R104,R128,R141,R164,R181",0.333091485,-0.318948471,-0.646176978
174,0,0,Match,-1.1193,10.7271,2.0938,-5.6504,"R9,R26,R46,R55,R65,R81,R102,R116,R126,R147,R176,R185",0.259003169,-0.658667754,-0.166166736
175,0,0,Match,1.8799,2.4707,2.4931,0.37671,"R15,R22,R39,R53,R74,R90,R99,R113,R138,R155,R171,R193",0.232491154,0.166335824,0.595028056
176,0,0,Match,3.583,-3.7971,3.4391,-0.12501,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
177,0,0,Match,0.19081,9.1297,-3.725,-5.8224,"R9,R26,R41,R55,R65,R81,R102,R116,R124,R154,R176,R182",0.249328813,-0.677740315,-0.065968924
178,0,0,Match,3.6582,5.6864,-1.7157,-0.23751,"R17,R26,R41,R55,R74,R90,R102,R117,R138,R157,R176,R194",0.134906226,-0.389295692,0.304699304
179,0,0,Match,-0.13144,-1.7775,8.3316,0.35214,"R7,R21,R35,R47,R61,R79,R98,R108,R129,R152,R164,R181",0.331465005,0.134261713,-0.258056909
180,0,0,Match,2.3925,9.798,-3.0361,-2.8224,"R16,R26,R41,R55,R74,R88,R102,R117,R137,R157,R176,R194",0.205052353,-0.534194938,0.233608787
181,0,0,Match,1.6426,3.0149,0.22849,-0.147,"R11,R22,R39,R53,R69,R84,R99,R111,R138,R155,R171,R188",0.25619919,0.306614293,0.554235245
182,0,0,Match,-0.11783,-1.5789,8.03,-0.028031,"R7,R21,R35,R47,R61,R79,R98,R108,R129,R152,R164,R181",0.331465004,0.134262866,-0.258055584
183,0,0,Match,-0.69572,8.6165,1.8419,-4.3289,"R9,R26,R46,R55,R65,R81,R102,R119,R125,R145,R176,R185",0.261762462,-0.625337714,-0.180448744
184,0,0,Match,2.9421,7.4101,-0.97709,-0.88406,"R17,R26,R41,R55,R74,R90,R102,R117,R138,R157,R176,R194",0.134906226,-0.389295692,0.304699304
185,0,0,Match,-1.7559,11.9459,3.0946,-4.8978,"R9,R26,R46,R55,R65,R81,R102,R116,R126,R147,R176,R185",0.259003169,-0.658667754,-0.166166736
186,0,0,Match,-1.2537,10.8803,1.931,-4.3237,"R9,R26,R46,R55,R65,R81,R102,R119,R126,R147,R176,R185",0.257917958,-0.64291278,-0.169750505
187,0,0,Match,3.2585,-4.4614,3.8024,-0.15087,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
188,0,0,Match,1.8314,6.3672,-0.036278,0.049554,"R15,R26,R45,R55,R74,R90,R102,R117,R138,R157,R176,R193",0.216268484,-0.362331794,0.200242749
189,0,0,Match,4.5645,-3.6275,2.8684,0.27714,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
190,0,0,Match,2.7365,-5.0325,6.6608,-0.57889,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
191,0,0,Match,0.9297,-3.7971,4.6429,-0.2957,"R11,R21,R38,R50,R69,R84,R99,R108,R138,R155,R163,R188",0.299768016,0.420975333,0.40067007
192,0,0,Match,3.9663,10.1684,-4.1131,-4.6056,"R17,R26,R41,R55,R74,R88,R102,R116,R137,R157,R176,R194",0.196408332,-0.513395924,0.262839721
193,0,0,Match,1.4578,-0.08485,4.1785,0.59136,"R11,R21,R38,R53,R70,R84,R99,R109,R138,R155,R167,R188",0.28210929,0.389877362,0.452543609
194,0,0,Match,4.8272,3.0687,0.68604,0.80731,"R17,R22,R40,R53,R74,R90,R99,R114,R138,R155,R171,R194",0.187956723,-0.021991123,0.561365234
195,0,0,Match,-2.341,12.3784,0.70403,-7.5836,"R9,R26,R43,R55,R65,R81,R102,R116,R126,R147,R173,R184",0.282226333,-0.664364074,-0.247561246
196,0,0,Match,-1.8584,7.886,-1.6643,-1.8384,"R9,R26,R41,R55,R65,R81,R102,R117,R121,R145,R176,R182",0.25859898,-0.624160728,-0.04552566
197,0,0,Match,4.1454,7.257,-1.9153,-0.86078,"R17,R26,R41,R55,R74,R90,R102,R117,R138,R157,R176,R194",0.134906226,-0.389295692,0.304699304
198,0,0,Match,1.9157,6.0816,0.23705,-2.0116,"R15,R26,R45,R55,R74,R90,R102,R119,R138,R157,R176,R193",0.243267488,-0.425299415,0.388763865
199,0,0,Match,4.0215,-2.1914,2.4648,1.1409,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
200,0,0,Match,5.8862,5.8747,-2.8167,-0.30087,"R17,R26,R41,R55,R74,R90,R102,R117,R137,R157,R176,R194",0.162643608,-0.439784769,0.289758056
201,0,0,Match,-2.0897,10.8265,2.3603,-3.4198,"R9,R26,R46,R55,R65,R81,R102,R119,R126,R147,R176,R185",0.257917958,-0.64291278,-0.169750505
202,0,0,Match,4.0026,-3.5943,3.5573,0.26809,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
203,0,0,Match,-0.78689,9.5663,-3.7867,-7.5034,"R9,R26,R41,R55,R65,R81,R102,R116,R120,R147,R173,R182",0.273218671,-0.701460867,-0.139389603
204,0,0,Match,4.1757,10.2615,-3.8552,-4.3056,"R17,R26,R41,R55,R74,R88,R102,R117,R137,R157,R176,R194",0.184996077,-0.489419905,0.262475345
205,0,0,Match,0.83292,7.5404,0.65005,-0.92544,"R13,R26,R45,R55,R69,R84,R102,R119,R138,R157,R176,R189",0.26776938,-0.473426239,0.007585671
206,0,0,Match,4.8077,2.2327,-0.26334,1.5534,"R17,R22,R40,R53,R74,R90,R99,R114,R139,R155,R171,R194",0.212062482,-0.01641067,0.616075966
207,0,0,Match,5.3063,5.2684,-2.8904,-0.52716,"R17,R26,R41,R55,R74,R90,R102,R117,R137,R157,R176,R194",0.162643608,-0.439784769,0.289758056
208,0,0,Match,2.5605,9.2683,-3.5913,-1.356,"R17,R26,R41,R55,R74,R88,R102,R117,R137,R157,R176,R194",0.184996077,-0.489419905,0.262475345
209,0,0,Match,2.1059,7.6046,-0.47755,-1.8461,"R15,R26,R41,R55,R74,R90,R102,R117,R138,R157,R176,R194",0.161047303,-0.386514589,0.273300642
210,0,0,Match,2.1721,-0.73874,5.4672,-0.72371,"R15,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.197364415,0.05650555,0.57343151
211,0,0,Match,4.2899,9.1814,-4.6067,-4.3263,"R17,R19,R41,R55,R74,R88,R102,R117,R134,R149,R176,R194",0.236511351,-0.525671088,0.362171007
212,0,0,Match,3.5156,10.1891,-4.2759,-4.978,"R17,R26,R41,R55,R74,R88,R102,R116,R137,R157,R176,R194",0.196408332,-0.513395924,0.262839721
213,0,0,Match,2.614,8.0081,-3.7258,-1.3069,"R17,R26,R41,R55,R74,R88,R102,R117,R137,R157,R176,R194",0.184996077,-0.489419905,0.262475345
214,0,0,Match,0.68087,2.3259,4.9085,0.54998,"R11,R21,R35,R50,R70,R84,R99,R108,R131,R155,R164,R188",0.312510622,0.499399402,0.402904659
215,0,0,Match,4.1962,0.74493,0.83256,0.753,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
216,0,0,Match,6.0919,2.9673,-1.3267,1.4551,"R17,R22,R40,R53,R74,R90,R95,R114,R139,R155,R171,R194",0.229676345,-0.067596735,0.629147429
217,0,0,Match,1.3234,3.2964,0.2362,-0.11984,"R11,R21,R38,R53,R69,R84,R99,R111,R138,R155,R168,R188",0.283966103,0.371538986,0.424659167
218,0,0,Match,1.3264,1.0326,5.6566,-0.41337,"R11,R21,R38,R53,R69,R84,R99,R111,R138,R155,R168,R188",0.283966103,0.371538986,0.424659167
219,0,0,Match,-0.16735,7.6274,1.2061,-3.6241,"R9,R26,R46,R55,R65,R81,R102,R119,R131,R154,R176,R185",0.25950768,-0.619923123,-0.163043841
220,0,0,Match,-1.3,10.2678,-2.953,-5.8638,"R9,R26,R41,R55,R65,R81,R102,R116,R122,R147,R176,R182",0.252055016,-0.677387935,-0.080210897
221,0,0,Match,-2.2261,12.5398,2.9438,-3.5258,"R9,R26,R46,R55,R65,R81,R102,R119,R126,R147,R176,R185",0.257917958,-0.64291278,-0.169750505
222,0,0,Match,2.4196,6.4665,-0.75688,0.228,"R17,R26,R41,R55,R74,R90,R102,R117,R138,R157,R176,R194",0.134906226,-0.389295692,0.304699304
223,0,0,Match,1.0987,0.6394,5.989,-0.58277,"R11,R21,R38,R50,R69,R84,R99,R109,R138,R155,R164,R188",0.299744043,0.41312583,0.400920459
224,0,0,Match,4.6464,10.5326,-4.5852,-4.206,"R17,R19,R41,R55,R74,R88,R102,R117,R134,R149,R176,R194",0.236511351,-0.525670598,0.362171552
225,0,0,Match,-0.36038,4.1158,3.1143,-0.37199,"R3,R21,R35,R48,R62,R80,R98,R108,R131,R154,R164,R178",0.33421082,0.442991714,-0.005107123
226,0,0,Match,1.3562,3.2136,4.3465,0.78662,"R11,R21,R38,R53,R70,R84,R99,R111,R138,R155,R168,R188",0.281360838,0.389466329,0.447120306
227,0,0,Match,0.5706,-0.0248,1.2421,-0.5621,"R11,R21,R34,R50,R69,R84,R99,R107,R131,R152,R159,R188",0.330866605,0.52298919,0.32454578
228,0,0,Match,-2.6479,10.1374,-1.331,-5.4707,"R9,R26,R41,R55,R65,R81,R102,R116,R122,R147,R176,R182",0.252055016,-0.677387935,-0.080210897
229,0,0,Match,3.1219,-3.137,1.9259,-0.37458,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
230,0,0,Match,5.4944,1.5478,0.041694,1.9284,"R17,R22,R40,R53,R74,R90,R99,R112,R139,R155,R171,R194",0.208307798,0.014769118,0.601897306
231,1,0,NonMatch,-1.3389,1.552,7.0806,1.031,"R7,R21,R31,R47,R62,R79,R98,R104,R127,R141,R164,R181",0.328320367,0.120650486,-0.323590211
232,0,0,Match,-2.3361,11.9604,3.0835,-5.4435,"R9,R26,R46,R55,R65,R81,R102,R116,R126,R147,R176,R185",0.259003169,-0.658667754,-0.166166736
233,0,0,Match,2.2596,-0.033118,4.7355,-0.2776,"R15,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.197364415,0.05650555,0.57343151
234,0,0,Match,0.46901,-0.63321,7.3848,0.36507,"R11,R21,R35,R50,R70,R84,R99,R108,R130,R152,R164,R181",0.333579514,0.563455155,0.364363285
235,0,0,Match,2.7296,2.8701,0.51124,0.5099,"R17,R22,R40,R53,R74,R90,R99,R114,R138,R155,R171,R194",0.187956723,-0.021991123,0.561365234
236,0,0,Match,2.0466,2.03,2.1761,-0.083634,"R15,R22,R40,R53,R74,R90,R99,R113,R138,R155,R171,R194",0.203090819,0.078465323,0.567813544
237,0,0,Match,-1.3274,9.498,2.4408,-5.2689,"R9,R26,R46,R55,R65,R81,R102,R116,R126,R147,R176,R185",0.259003169,-0.658667754,-0.166166736
238,0,0,Match,3.8905,-2.1521,2.6302,1.1047,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
239,0,0,Match,3.9994,0.90427,1.1693,1.6892,"R17,R22,R40,R53,R74,R90,R99,R112,R139,R155,R171,R194",0.208307798,0.014769118,0.601897306
240,0,0,Match,2.3952,9.5083,-3.1783,-3.0086,"R16,R26,R41,R55,R74,R88,R102,R117,R137,R157,R176,R194",0.205052353,-0.534194938,0.233608787
241,0,0,Match,3.2704,6.9321,-1.0456,0.23447,"R17,R26,R41,R55,R74,R90,R102,R117,R138,R157,R176,R194",0.134906226,-0.389295692,0.304699304
242,1,0,NonMatch,-1.3931,1.5664,7.5382,0.78403,"R7,R21,R32,R47,R62,R79,R98,R104,R127,R141,R164,R181",0.329038316,0.112626467,-0.317621438
243,0,0,Match,1.6406,3.5488,1.3964,-0.36424,"R11,R22,R39,R53,R69,R84,R99,R111,R138,R155,R171,R188",0.25619919,0.306614293,0.554235245
244,0,0,Match,2.7744,6.8576,-1.0671,0.075416,"R17,R26,R41,R55,R74,R90,R102,R117,R138,R157,R176,R194",0.134906226,-0.389295692,0.304699304
245,0,0,Match,2.4287,9.3821,-3.2477,-1.4543,"R17,R26,R41,R55,R74,R88,R102,R117,R137,R157,R176,R194",0.184996077,-0.489419905,0.262475345
246,0,0,Match,4.2134,-2.806,2.0116,0.67412,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
247,0,0,Match,1.6472,0.48213,4.7449,1.225,"R12,R22,R39,R53,R72,R86,R99,R109,R138,R155,R171,R188",0.265136557,0.305652565,0.613847954
248,0,0,Match,2.0597,-0.99326,5.2119,-0.29312,"R15,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.197364415,0.05650555,0.57343151
249,0,0,Match,0.3798,0.7098,0.7572,-0.4444,"R11,R21,R34,R49,R69,R84,R99,R107,R131,R152,R160,R179",0.318299769,0.509508884,0.221538202
250,0,0,Match,1.0135,8.4551,-1.672,-2.0815,"R13,R26,R41,R55,R69,R84,R102,R117,R138,R157,R176,R189",0.240672662,-0.517543617,0.083570899
251,0,0,Match,4.5691,-4.4552,3.1769,0.0042961,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
252,0,0,Match,0.57461,10.1105,-1.6917,-4.3922,"R13,R26,R41,R55,R69,R84,R102,R117,R124,R154,R176,R189",0.258159446,-0.609141687,0.036315415
253,0,0,Match,0.5734,9.1938,-0.9094,-1.872,"R13,R26,R41,R55,R69,R84,R102,R117,R124,R154,R176,R189",0.258159446,-0.609141687,0.036315415
254,0,0,Match,5.2868,3.257,-1.3721,1.1668,"R17,R22,R40,R53,R74,R90,R95,R114,R138,R155,R171,R194",0.204711426,-0.063869998,0.581225075
255,0,0,Match,4.0102,10.6568,-4.1388,-5.0646,"R17,R26,R41,R55,R74,R88,R102,R116,R137,R157,R176,R194",0.196408332,-0.513395924,0.262839721
256,0,0,Match,4.1425,-3.6792,3.8281,1.6297,"R17,R22,R40,R53,R74,R90,R99,R112,R139,R155,R171,R194",0.208307798,0.014769118,0.601897306
257,0,0,Match,3.0934,-2.9177,2.2232,0.22283,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
258,0,0,Match,2.2034,5.9947,0.53009,0.84998,"R15,R26,R45,R55,R74,R90,R102,R119,R138,R157,R176,R194",0.19729795,-0.325755619,0.252261566
259,0,0,Match,3.744,0.79459,0.95851,1.0077,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
260,0,0,Match,3.0329,2.2948,2.1135,0.35084,"R17,R22,R40,R53,R74,R90,R99,R114,R138,R155,R171,R194",0.187956723,-0.021991123,0.561365234
261,0,0,Match,3.7731,7.2073,-1.6814,-0.94742,"R17,R26,R41,R55,R74,R90,R102,R117,R138,R157,R176,R194",0.134906226,-0.389295692,0.304699304
262,0,0,Match,3.1557,2.8908,0.59693,0.79825,"R17,R22,R40,R53,R74,R90,R99,R114,R138,R155,R171,R194",0.187956723,-0.021991123,0.561365234
263,0,0,Match,1.8114,7.6067,-0.9788,-2.4668,"R15,R26,R41,R55,R74,R90,R102,R117,R138,R157,R176,R193",0.197484966,-0.396118364,0.213362672
264,0,0,Match,4.988,7.2052,-3.2846,-1.1608,"R17,R26,R41,R55,R74,R88,R102,R117,R137,R157,R176,R194",0.184996077,-0.489419905,0.262475345
265,0,0,Match,2.483,6.6155,-0.79287,-0.90863,"R17,R26,R41,R55,R74,R90,R102,R117,R138,R157,R176,R194",0.134906226,-0.389295692,0.304699304
266,0,0,Match,1.594,4.7055,1.3758,0.081882,"R11,R23,R39,R53,R69,R84,R99,R111,R138,R157,R171,R188",0.298109884,0.329849375,0.523357776
267,0,0,Match,-0.016103,9.7484,0.15394,-1.6134,"R9,R26,R45,R55,R65,R81,R102,R117,R131,R154,R176,R184",0.252846826,-0.650611246,-0.072805296
268,0,0,Match,3.8496,9.7939,-4.1508,-4.4582,"R17,R26,R41,R55,R74,R88,R102,R117,R137,R157,R176,R194",0.184996077,-0.489419905,0.262475345
269,0,0,Match,0.9297,-3.7971,4.6429,-0.2957,"R11,R21,R38,R50,R69,R84,R99,R108,R138,R155,R163,R188",0.299768016,0.420975336,0.400670075
270,0,0,Match,4.9342,2.4107,-0.17594,1.6245,"R17,R22,R40,R53,R74,R90,R99,R114,R139,R155,R171,R194",0.212062482,-0.01641067,0.616075966
271,0,0,Match,3.8417,10.0215,-4.2699,-4.9159,"R17,R26,R41,R55,R74,R88,R102,R116,R137,R157,R176,R194",0.196408332,-0.513395924,0.262839721
272,0,0,Match,5.3915,9.9946,-3.8081,-3.3642,"R17,R26,R41,R55,R74,R88,R102,R117,R137,R157,R176,R194",0.184996077,-0.489419905,0.262475345
273,0,0,Match,4.4072,-0.070365,2.0416,1.1319,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
274,0,0,Match,2.6946,6.7976,-0.40301,0.44912,"R17,R26,R41,R55,R74,R90,R102,R117,R138,R157,R176,R194",0.134906226,-0.389295692,0.304699304
275,0,0,Match,5.2756,0.13863,0.12138,1.1435,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
276,0,0,Match,3.4312,6.2637,-1.9513,-0.36165,"R17,R26,R41,R55,R74,R90,R102,R117,R138,R157,R176,R194",0.134906226,-0.389295692,0.304699304
277,0,0,Match,4.052,-0.16555,0.45383,0.51248,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
278,0,0,Match,1.3638,-4.7759,8.4182,-1.8836,"R11,R21,R38,R53,R69,R84,R99,R109,R138,R155,R166,R188",0.285086654,0.373956481,0.43430484
279,0,0,Match,0.89566,7.7763,-2.7473,-1.9353,"R13,R26,R41,R55,R67,R83,R102,R117,R137,R157,R176,R189",0.240299134,-0.630374232,0.112044328
280,0,0,Match,1.9265,7.7557,-0.16823,-3.0771,"R15,R26,R44,R55,R74,R90,R102,R117,R138,R157,R176,R193",0.223412945,-0.430480133,0.364989673
281,0,0,Match,0.20977,-0.46146,7.7267,0.90946,"R7,R21,R35,R47,R61,R79,R98,R108,R131,R152,R164,R181",0.330059193,0.122655112,-0.258586577
282,0,0,Match,4.068,-2.9363,2.1992,0.50084,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
283,0,0,Match,2.877,-4.0599,3.6259,-0.32544,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
284,0,0,Match,0.3223,-0.89808,8.0883,0.69222,"R7,R21,R35,R50,R61,R84,R99,R108,R130,R152,R164,R181",0.349875137,0.454707866,0.205261442
285,0,0,Match,-1.3,10.2678,-2.953,-5.8638,"R9,R26,R41,R55,R65,R81,R102,R116,R122,R147,R176,R182",0.252055016,-0.677387935,-0.080210897
286,0,0,Match,1.7747,-6.4334,8.15,-0.89828,"R15,R22,R39,R53,R74,R84,R97,R109,R138,R155,R171,R193",0.263519807,0.240302627,0.594458489
287,0,0,Match,1.3419,-4.4221,8.09,-1.7349,"R11,R21,R38,R53,R69,R84,R99,R109,R138,R155,R166,R188",0.285086654,0.373956481,0.43430484
288,0,0,Match,0.89606,10.5471,-1.4175,-4.0327,"R13,R26,R41,R55,R69,R84,R102,R117,R138,R157,R176,R189",0.240672662,-0.517543617,0.083570899
289,0,0,Match,0.44125,2.9487,4.3225,0.7155,"R11,R21,R35,R50,R70,R84,R99,R108,R131,R153,R164,R179",0.333595984,0.566205879,0.379297718
290,0,0,Match,3.2422,6.2265,0.12224,-1.4466,"R17,R26,R45,R55,R74,R90,R102,R117,R138,R157,R176,R194",0.146852646,-0.364919333,0.319507113
291,0,0,Match,2.5678,3.5136,0.61406,-0.40691,"R17,R22,R40,R53,R74,R90,R99,R114,R138,R155,R171,R194",0.187956723,-0.021991123,0.561365234
292,0,0,Match,-2.2153,11.9625,0.078538,-7.7853,"R9,R26,R43,R55,R65,R81,R102,R116,R120,R147,R173,R184",0.283562919,-0.659734667,-0.255121121
293,0,0,Match,4.1349,6.1189,-2.4294,-0.19613,"R17,R26,R41,R55,R74,R90,R102,R117,R137,R157,R176,R194",0.162643608,-0.439784769,0.289758056
294,0,0,Match,1.934,-9.28E-06,4.816,-0.33967,"R15,R22,R39,R53,R74,R90,R99,R112,R138,R155,R171,R193",0.223726417,0.142959505,0.594564294
295,0,0,Match,2.5068,1.1588,3.9249,0.12585,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
296,0,0,Match,2.1464,6.0795,-0.5778,-2.2302,"R15,R26,R41,R55,R74,R90,R102,R117,R138,R157,R176,R194",0.161047303,-0.386514589,0.273300642
297,0,0,Match,0.051979,7.0521,-2.0541,-3.1508,"R9,R26,R41,R55,R65,R81,R102,R117,R124,R154,R176,R182",0.239653032,-0.666019445,-0.019004771
298,0,0,Match,1.2706,8.035,-0.19651,-2.1888,"R13,R26,R45,R55,R69,R84,R102,R117,R138,R157,R176,R189",0.255706528,-0.494284437,0.052017968
299,0,0,Match,1.143,0.83391,5.4552,-0.56984,"R11,R21,R38,R50,R69,R84,R99,R111,R138,R155,R164,R188",0.299974893,0.411125976,0.397240212
300,0,0,Match,2.2928,9.0386,-3.2417,-1.2991,"R15,R26,R41,R55,R74,R88,R102,R117,R137,R157,R176,R194",0.201941811,-0.52364954,0.235034908
301,0,0,Match,0.3292,-4.4552,4.5718,-0.9888,"R7,R21,R35,R50,R60,R84,R99,R108,R129,R152,R163,R180",0.343345054,0.578493742,0.350421927
302,0,0,Match,2.9719,6.8369,-0.2702,0.71291,"R17,R26,R45,R55,R74,R90,R102,R117,R138,R157,R176,R194",0.146852646,-0.364919333,0.319507113
303,0,0,Match,1.6849,8.7489,-1.2641,-1.3858,"R13,R26,R41,R55,R69,R84,R102,R117,R138,R157,R176,R189",0.240672662,-0.517543617,0.083570899
304,0,0,Match,-1.9177,11.6894,2.5454,-3.2763,"R9,R26,R46,R55,R65,R81,R102,R119,R126,R147,R176,R185",0.257917958,-0.64291278,-0.169750505
305,0,0,Match,2.3729,10.4726,-3.0087,-3.2013,"R14,R26,R41,R55,R74,R88,R102,R117,R137,R157,R176,R194",0.204793649,-0.533805491,0.232339907
306,0,0,Match,1.0284,9.767,-1.3687,-1.7853,"R13,R26,R41,R55,R69,R84,R102,R117,R138,R157,R176,R189",0.240672662,-0.517543617,0.083570899
307,0,0,Match,0.27451,9.2186,-3.2863,-4.8448,"R9,R26,R41,R55,R65,R81,R102,R116,R124,R154,R176,R182",0.249328813,-0.677740315,-0.065968924
308,0,0,Match,1.6032,-4.7863,8.5193,-2.1203,"R11,R28,R39,R53,R69,R84,R100,R109,R138,R155,R171,R188",0.302748056,0.368968149,0.540102797
309,0,0,Match,4.616,10.1788,-4.2185,-4.4245,"R17,R26,R41,R55,R74,R88,R102,R117,R137,R157,R176,R194",0.184996077,-0.489419905,0.262475345
310,0,0,Match,4.2478,7.6956,-2.7696,-1.0767,"R17,R26,R41,R55,R74,R90,R102,R117,R137,R157,R176,R194",0.162643608,-0.439784769,0.289758056
311,0,0,Match,4.0215,-2.7004,2.4957,0.36636,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
312,0,0,Match,5.0297,-4.9704,3.5025,-0.23751,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
313,0,0,Match,1.5902,2.2948,3.2403,0.18404,"R11,R22,R38,R53,R70,R84,R99,R111,R138,R155,R168,R188",0.269407535,0.360168984,0.552893587
314,0,0,Match,2.1274,5.1939,-1.7971,-1.1763,"R15,R23,R40,R52,R74,R90,R102,R114,R138,R157,R171,R194",0.232989918,-0.240655721,0.531253128
315,0,0,Match,1.1811,8.3847,-2.0567,-0.90345,"R13,R26,R41,R55,R69,R84,R102,R117,R138,R157,R176,R189",0.240672662,-0.517543617,0.083570899
316,0,0,Match,0.3292,-4.4552,4.5718,-0.9888,"R7,R21,R35,R50,R60,R84,R99,R108,R129,R152,R163,R180",0.343345054,0.578493915,0.350422345
317,0,0,Match,5.7353,5.2808,-2.2598,0.075416,"R17,R26,R41,R55,R74,R90,R102,R117,R138,R157,R176,R194",0.134906226,-0.389295692,0.304699304
318,0,0,Match,2.6718,5.6574,0.72974,-1.4892,"R17,R26,R45,R55,R74,R90,R102,R119,R138,R157,R176,R194",0.164439973,-0.339695876,0.319550724
319,0,0,Match,1.5799,-4.7076,7.9186,-1.5487,"R11,R21,R38,R53,R69,R84,R99,R109,R138,R155,R167,R188",0.285144387,0.373136544,0.432610077
320,0,0,Match,2.9499,2.2493,1.3458,-0.037083,"R17,R22,R40,R53,R74,R90,R99,R114,R138,R155,R171,R194",0.187956723,-0.021991123,0.561365234
321,0,0,Match,0.5195,-3.2633,3.0895,-0.9849,"R11,R21,R35,R50,R69,R84,R99,R108,R129,R152,R163,R188",0.331201496,0.539889473,0.368463279
322,0,0,Match,3.7352,9.5911,-3.9032,-3.3487,"R17,R26,R41,R55,R74,R88,R102,R117,R137,R157,R176,R194",0.184996077,-0.489419905,0.262475345
323,1,0,NonMatch,-1.7344,2.0175,7.7618,0.93532,"R5,R21,R32,R48,R62,R79,R98,R105,R128,R141,R164,R181",0.339831124,0.191914139,-0.177146951
